customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST2219,Female,0,No,Yes,26,Yes,No phone service,DSL,Yes,No internet service,No,Yes,Yes,No,Month-to-month,No,Credit card,59.45,1547.72,No
CUST2220,Male,0,No,Yes,41,Yes,No phone service,No,Yes,No internet service,Yes,No internet service,Yes,Yes,One year,No,Bank transfer,116.5,4799.43,No
CUST2221,Female,0,No,No,55,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,Yes,Yes,Month-to-month,No,Credit card,92.91,5129.78,Yes
CUST2222,Male,0,No,No,68,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,No,Two year,Yes,Credit card,71.87,4893.62,Yes
CUST2223,Female,0,No,No,17,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No,No,No,One year,No,Mailed check,91.85,1609.88,Yes
CUST2224,Male,0,Yes,Yes,60,No,No phone service,DSL,No,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer,59.67,3638.38,Yes
CUST2225,Female,0,Yes,No,3,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card,95.88,364.71,Yes
CUST2226,Male,0,Yes,Yes,0,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,Yes,No internet service,Two year,Yes,Electronic check,40.96,8.33,Yes
CUST2227,Male,0,Yes,No,49,Yes,No phone service,No,No internet service,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,115.09,5729.53,Yes
CUST2228,Male,0,No,No,69,Yes,No phone service,DSL,Yes,Yes,No internet service,No internet service,No,No,Month-to-month,No,Credit card,66.09,4625.13,No
CUST2229,Male,0,No,No,19,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer,29.29,580.97,Yes
CUST2230,Female,1,Yes,No,19,Yes,Yes,No,No internet service,Yes,No internet service,Yes,Yes,No,Month-to-month,No,Credit card,104.5,2034.48,Yes
CUST2231,Female,0,Yes,No,45,Yes,Yes,No,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Bank transfer,109.44,4954.28,Yes
CUST2232,Male,0,No,No,26,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,No,One year,No,Credit card,93.0,2487.55,Yes
CUST2233,Female,1,No,Yes,25,Yes,No,DSL,No internet service,No internet service,No internet service,Yes,Yes,No internet service,Two year,No,Mailed check,82.97,2139.5,No
CUST2234,Male,0,No,Yes,31,Yes,No,No,No,Yes,No,Yes,No,No internet service,One year,No,Bank transfer,112.84,3531.54,Yes
CUST2235,Male,0,Yes,Yes,9,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,No internet service,One year,Yes,Credit card,82.21,758.32,No
CUST2236,Female,0,Yes,Yes,11,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,No internet service,No,Two year,No,Mailed check,99.14,1157.17,Yes
CUST2237,Male,0,No,Yes,23,Yes,Yes,No,No,No,Yes,Yes,No internet service,No internet service,Two year,No,Mailed check,67.12,1603.39,No
CUST2238,Male,0,No,No,50,Yes,No phone service,No,Yes,No,No internet service,Yes,No,No internet service,One year,Yes,Bank transfer,92.72,4637.92,No
CUST2239,Female,0,Yes,Yes,37,No,Yes,No,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card,119.9,4554.65,Yes
CUST2240,Male,0,Yes,Yes,45,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,No,Mailed check,58.25,2632.43,No
CUST2241,Male,0,Yes,Yes,7,Yes,Yes,No,No internet service,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,92.01,676.22,Yes
CUST2242,Male,1,Yes,Yes,54,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,34.89,1885.91,No
CUST2243,Male,1,No,Yes,30,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,83.51,2509.94,Yes
CUST2244,Female,0,No,Yes,15,Yes,No phone service,No,No,No internet service,Yes,No internet service,No internet service,No internet service,One year,No,Electronic check,52.29,798.61,No
CUST2245,Female,0,No,Yes,19,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No internet service,Yes,Two year,Yes,Bank transfer,106.66,2086.8,No
CUST2246,Female,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No internet service,One year,Yes,Electronic check,55.96,2120.94,Yes
CUST2247,Male,1,Yes,Yes,14,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,No,Credit card,64.51,907.65,Yes
CUST2248,Male,0,Yes,No,33,Yes,No,DSL,Yes,No,Yes,No,No internet service,No,Month-to-month,No,Mailed check,118.03,3959.42,No
CUST2249,Female,0,No,Yes,71,Yes,No,Fiber optic,No internet service,No,No,Yes,No,Yes,Two year,No,Electronic check,41.54,2966.63,No
CUST2250,Male,0,No,Yes,18,Yes,No,Fiber optic,No internet service,No,Yes,No,No,Yes,One year,Yes,Credit card,76.48,1452.3,No
CUST2251,Male,0,No,No,68,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card,106.38,7253.74,Yes
CUST2252,Male,0,Yes,No,62,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,No,Electronic check,51.48,3210.78,No
CUST2253,Male,0,Yes,Yes,31,Yes,Yes,No,No,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Bank transfer,21.53,668.15,Yes
CUST2254,Female,0,No,Yes,36,Yes,No,Fiber optic,No internet service,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card,109.63,4046.91,Yes
CUST2255,Female,0,Yes,Yes,65,Yes,Yes,DSL,No,No internet service,No,Yes,No,Yes,One year,No,Bank transfer,81.96,5378.41,Yes
CUST2256,Female,0,No,No,6,Yes,Yes,No,Yes,No internet service,No internet service,Yes,No,Yes,Month-to-month,Yes,Bank transfer,43.04,283.54,Yes
CUST2257,Male,0,No,Yes,47,Yes,No,No,Yes,Yes,No internet service,No,No internet service,No internet service,Two year,No,Bank transfer,47.63,2240.93,No
CUST2258,Female,1,No,No,10,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No internet service,No internet service,Two year,No,Credit card,99.96,1009.5,Yes
CUST2259,Female,1,No,No,30,Yes,No phone service,Fiber optic,Yes,No internet service,No,Yes,No,No internet service,One year,Yes,Electronic check,84.21,2592.85,No
CUST2260,Male,1,Yes,No,43,Yes,No phone service,DSL,Yes,Yes,No,No,Yes,No internet service,Two year,Yes,Credit card,93.26,4061.42,No
CUST2261,Male,1,Yes,No,44,Yes,Yes,No,Yes,Yes,Yes,No,No internet service,Yes,Two year,No,Mailed check,77.72,3435.15,Yes
CUST2262,Female,0,Yes,No,71,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No,No internet service,One year,Yes,Mailed check,99.0,7083.43,Yes
CUST2263,Female,0,Yes,Yes,55,Yes,No phone service,No,No internet service,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.11,5714.9,Yes
CUST2264,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Credit card,58.69,1825.48,Yes
CUST2265,Female,1,Yes,No,20,Yes,Yes,Fiber optic,No,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Credit card,110.1,2308.82,Yes
CUST2266,Male,0,No,No,30,Yes,No,DSL,No internet service,No internet service,Yes,No,No,No internet service,Two year,No,Mailed check,70.52,2170.26,No
CUST2267,Female,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,36.02,5.2,No
CUST2268,Female,0,Yes,No,10,Yes,Yes,No,No,No,No internet service,Yes,No,No internet service,Month-to-month,No,Credit card,41.85,452.59,No
CUST2269,Male,0,Yes,Yes,67,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Credit card,93.38,6325.94,Yes
CUST2270,Female,0,No,No,35,Yes,No phone service,DSL,Yes,No,Yes,Yes,No internet service,No,One year,No,Electronic check,57.73,2053.68,No
CUST2271,Male,0,Yes,No,58,Yes,No phone service,DSL,No internet service,No,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,46.24,2717.73,No
CUST2272,Male,0,No,Yes,66,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer,80.48,5323.05,Yes
CUST2273,Male,0,Yes,Yes,55,Yes,Yes,No,No,No,No internet service,No,No,No internet service,One year,No,Electronic check,98.23,5473.54,Yes
CUST2274,Female,0,Yes,Yes,50,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No,Month-to-month,No,Bank transfer,30.92,1565.82,Yes
CUST2275,Female,0,Yes,Yes,28,No,No phone service,Fiber optic,No internet service,No,No,Yes,No,No internet service,Month-to-month,Yes,Mailed check,64.91,1835.96,No
CUST2276,Male,1,No,No,1,Yes,No,DSL,No,No,Yes,No,Yes,No internet service,Two year,No,Bank transfer,97.15,164.22,No
CUST2277,Female,0,No,No,5,Yes,Yes,DSL,No,No internet service,No internet service,No,No,Yes,One year,No,Bank transfer,110.36,626.72,No
CUST2278,Female,0,Yes,No,30,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,21.36,645.91,Yes
CUST2279,Male,0,Yes,No,53,Yes,Yes,No,No,Yes,No internet service,Yes,Yes,No internet service,Two year,Yes,Bank transfer,85.61,4549.97,Yes
CUST2280,Male,0,Yes,No,39,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,No,Two year,Yes,Credit card,79.74,3138.75,No
CUST2281,Female,0,No,No,16,Yes,Yes,DSL,No internet service,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,71.77,1176.97,Yes
CUST2282,Male,0,No,No,4,No,Yes,DSL,Yes,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,No,Mailed check,36.02,173.77,Yes
CUST2283,Female,0,Yes,No,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Credit card,94.18,135.25,No
CUST2284,Female,0,No,No,57,Yes,No,No,Yes,Yes,No,No,No internet service,Yes,Two year,No,Electronic check,59.28,3422.63,No
CUST2285,Female,0,No,Yes,11,Yes,No,No,No,No,No,No internet service,Yes,No internet service,Two year,No,Electronic check,43.46,498.17,No
CUST2286,Female,0,No,No,4,No,No phone service,No,No internet service,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,105.0,427.05,Yes
CUST2287,Male,0,No,Yes,59,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,50.7,3024.39,Yes
CUST2288,Male,0,Yes,Yes,40,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer,39.84,1629.27,Yes
CUST2289,Male,0,Yes,Yes,19,Yes,No,DSL,No,No internet service,Yes,No,Yes,No internet service,Month-to-month,No,Credit card,51.2,999.34,Yes
CUST2290,Male,1,No,Yes,71,Yes,No,No,No internet service,No,Yes,No,No,No internet service,One year,No,Bank transfer,38.11,2732.57,No
CUST2291,Female,0,No,No,0,No,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Credit card,97.73,76.12,Yes
CUST2292,Female,0,No,Yes,55,Yes,Yes,No,No,Yes,No,No,No,No internet service,Month-to-month,Yes,Electronic check,38.21,2119.41,No
CUST2293,Male,0,Yes,Yes,69,No,No phone service,Fiber optic,Yes,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,91.67,6348.13,Yes
CUST2294,Female,0,Yes,No,55,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,No,Two year,Yes,Electronic check,36.25,2024.93,No
CUST2295,Female,0,No,Yes,53,Yes,No phone service,No,No,No internet service,Yes,No internet service,Yes,Yes,Two year,No,Credit card,42.63,2294.72,No
CUST2296,Female,0,No,No,10,Yes,No,DSL,No internet service,No internet service,No,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,54.25,589.13,No
CUST2297,Male,0,No,No,2,Yes,Yes,Fiber optic,No internet service,No,No,Yes,Yes,Yes,Two year,No,Credit card,115.01,324.99,Yes
CUST2298,Male,0,No,No,27,Yes,Yes,No,No internet service,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Mailed check,111.38,3022.09,No
CUST2299,Male,0,Yes,No,4,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No internet service,No,Two year,No,Electronic check,28.51,125.86,No
CUST2300,Female,0,Yes,Yes,15,Yes,Yes,No,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,53.58,813.96,Yes
CUST2301,Male,0,Yes,No,30,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,Yes,Yes,Two year,No,Electronic check,54.63,1647.38,No
CUST2302,Male,0,Yes,Yes,27,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,No,Bank transfer,41.16,1143.49,No
CUST2303,Male,1,Yes,Yes,6,Yes,No,DSL,No internet service,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Credit card,63.56,411.95,No
CUST2304,Male,0,Yes,No,8,Yes,No phone service,DSL,Yes,No internet service,No,Yes,No internet service,Yes,Month-to-month,No,Mailed check,94.8,767.0,Yes
CUST2305,Male,0,No,Yes,38,Yes,No phone service,DSL,No internet service,No,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,29.93,1149.49,Yes
CUST2306,Male,0,No,No,42,Yes,No,DSL,No,No internet service,No internet service,No internet service,Yes,Yes,One year,No,Mailed check,87.17,3747.73,Yes
CUST2307,Female,0,Yes,Yes,26,Yes,No,DSL,Yes,No internet service,Yes,No internet service,Yes,Yes,One year,No,Mailed check,46.08,1207.87,Yes
CUST2308,Female,0,Yes,Yes,32,Yes,No,No,No,Yes,No,No,No,No internet service,Two year,Yes,Bank transfer,84.24,2729.14,Yes
CUST2309,Male,0,Yes,Yes,55,Yes,No,DSL,No internet service,Yes,No internet service,No,Yes,No,Month-to-month,No,Bank transfer,88.19,4902.88,No
CUST2310,Male,0,No,Yes,1,No,No phone service,No,No internet service,Yes,No internet service,No internet service,Yes,Yes,One year,No,Mailed check,92.81,111.33,No
CUST2311,Female,0,No,No,13,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer,106.17,1482.96,Yes
CUST2312,Female,1,No,No,12,Yes,Yes,DSL,No internet service,No,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,109.96,1389.33,Yes
CUST2313,Male,0,No,Yes,23,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,95.91,2227.93,Yes
CUST2314,Male,0,Yes,Yes,68,Yes,No phone service,No,No,Yes,Yes,No internet service,No,No internet service,Two year,Yes,Credit card,68.11,4661.9,No
CUST2315,Male,1,No,Yes,33,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Credit card,24.42,814.67,No
CUST2316,Male,0,Yes,Yes,18,Yes,No,DSL,No internet service,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,113.71,2060.69,Yes
CUST2317,Female,0,No,No,29,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No,No internet service,Month-to-month,No,Mailed check,80.13,2346.58,No
CUST2318,Male,0,No,Yes,48,Yes,No,No,Yes,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,73.46,3566.76,No
CUST2319,Male,1,No,Yes,42,Yes,No phone service,No,Yes,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,43.95,1849.77,Yes
CUST2320,Male,0,No,Yes,15,Yes,No,No,No,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer,88.42,1330.57,Yes
CUST2321,Male,0,Yes,No,51,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,119.47,6157.64,Yes
CUST2322,Female,0,Yes,Yes,48,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer,53.0,2567.01,Yes
CUST2323,Female,0,Yes,No,10,Yes,No phone service,DSL,Yes,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Bank transfer,99.96,1018.42,No
CUST2324,Female,0,Yes,No,46,Yes,No,No,No,No internet service,No internet service,Yes,No,No,Two year,No,Mailed check,49.11,2294.06,No
CUST2325,Male,0,Yes,Yes,34,Yes,Yes,No,Yes,No,No internet service,No,Yes,No,Month-to-month,Yes,Mailed check,68.77,2344.22,No
CUST2326,Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No,No,One year,No,Bank transfer,41.33,2904.28,No
CUST2327,Female,0,Yes,Yes,28,Yes,No,DSL,No internet service,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer,71.28,2003.06,Yes
CUST2328,Male,0,No,No,53,Yes,No phone service,No,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card,65.93,3542.26,No
CUST2329,Male,1,Yes,No,22,No,No phone service,No,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,23.89,540.7,No
CUST2330,Female,1,No,Yes,23,Yes,No phone service,DSL,No internet service,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,58.18,1349.1,Yes
CUST2331,Female,0,Yes,No,9,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No,Two year,No,Bank transfer,26.27,251.07,No
CUST2332,Female,0,No,Yes,60,No,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer,65.06,3948.91,No
CUST2333,Female,0,Yes,Yes,7,Yes,No phone service,No,Yes,No,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,118.02,830.17,Yes
CUST2334,Male,0,No,Yes,47,Yes,No,DSL,No internet service,No internet service,No internet service,No,No,No,Month-to-month,Yes,Credit card,49.3,2349.8,Yes
CUST2335,Male,0,Yes,Yes,28,Yes,No phone service,DSL,Yes,No internet service,No internet service,Yes,No,No,Month-to-month,No,Bank transfer,71.56,2025.97,Yes
CUST2336,Female,0,Yes,Yes,25,Yes,No,DSL,No internet service,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card,33.02,829.97,No
CUST2337,Male,1,Yes,Yes,36,No,Yes,No,No internet service,No,No,No internet service,Yes,No,Month-to-month,Yes,Bank transfer,35.4,1303.47,Yes
CUST2338,Female,0,Yes,No,51,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,Yes,No,Month-to-month,No,Mailed check,55.55,2866.72,Yes
CUST2339,Female,0,No,No,37,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Credit card,68.97,2589.58,Yes
CUST2340,Male,0,Yes,No,5,No,No,Fiber optic,No internet service,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Bank transfer,90.14,526.1,Yes
CUST2341,Female,0,Yes,Yes,7,Yes,No,Fiber optic,Yes,No internet service,No,No,No,No internet service,One year,No,Bank transfer,65.67,477.1,Yes
CUST2342,Male,0,No,Yes,16,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,No,Yes,Month-to-month,No,Electronic check,22.44,359.36,No
CUST2343,Male,0,Yes,Yes,61,Yes,No phone service,No,Yes,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,47.1,2917.79,Yes
CUST2344,Male,0,No,No,33,Yes,No,No,Yes,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,22.48,747.75,No
CUST2345,Male,1,No,Yes,18,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,111.79,2083.02,No
CUST2346,Female,0,Yes,No,69,No,No phone service,Fiber optic,No,No,No internet service,No,No,No,Two year,Yes,Bank transfer,22.9,1602.47,No
CUST2347,Male,1,Yes,Yes,36,Yes,No phone service,No,No internet service,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer,24.96,904.39,No
CUST2348,Female,0,No,No,37,No,No,Fiber optic,No internet service,No internet service,No,No,No,No internet service,One year,No,Credit card,49.83,1893.18,No
CUST2349,Female,0,Yes,Yes,14,Yes,No phone service,Fiber optic,No,No,No,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer,83.23,1210.05,Yes
CUST2350,Female,0,No,Yes,39,No,No phone service,Fiber optic,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Credit card,55.8,2229.71,Yes
CUST2351,Female,0,Yes,No,8,No,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,26.16,211.53,No
CUST2352,Male,0,Yes,No,52,Yes,No,Fiber optic,Yes,Yes,No,Yes,No internet service,No internet service,One year,No,Mailed check,103.63,5443.79,No
